date;time;batch;tree id;treatment;replicate;X;Y;E;A;Ca;Ci;gsw;VPcham;VPDleaf;Q_out;comment
28/06/2023;18:03:57;1;BQ1;cooled;1;u;no;0,000899284;3,496385198;395,373129;296,7898582;0,062419673;2,299934924;1,428348866;0;outlier
28/06/2023;18:04:27;1;BQ1;cooled;1;u;no;0,000918973;3,558684808;395,2877097;297,0086854;0,063764026;2,30789043;1,429050244;0;outlier
28/06/2023;18:05:09;1;BQ1;cooled;1;u;no;0,00092898;3,535704504;395,3143667;298,7284505;0,064576743;2,296720634;1,426738054;0;outlier
28/06/2023;18:17:53;1;BQ2;cooled;1;v;no;0,000462576;1,871433563;397,5432581;293,146357;0,031287384;2,260590937;1,456970483;0;outlier
28/06/2023;18:19:14;1;BQ2;cooled;1;v;no;0,000473007;1,872902638;397,5326774;295,3072322;0,032043582;2,257878246;1,454841759;0;outlier
28/06/2023;18:31:30;1;BQ3;cooled;1;w;no;0,000110516;0,178167726;399,7236129;352,2094671;0,007407669;2,239631637;1,463746179;0;outlier
28/06/2023;18:32:18;1;BQ3;cooled;1;w;no;0,000105463;0,232247504;399,6642333;337,9848679;0,007041669;2,238578508;1,4693233;0;outlier
28/06/2023;18:33:31;1;BQ3;cooled;1;w;no;9,70E-05;0,27920993;399,6286333;322,2393535;0,006502902;2,243504684;1,462530909;0;outlier
28/06/2023;18:41:05;1;BQ3;cooled;4;x;no;9,70E-05;0,241055225;399,6481613;331,5811928;0,006506639;2,231194173;1,46248418;0;outlier
28/06/2023;18:41:26;1;BQ3;cooled;4;x;no;9,94E-05;0,28865547;399,5935161;318,9327236;0,006440928;2,2328224;1,513915368;0;outlier
28/06/2023;18:41:46;1;BQ3;cooled;4;x;no;2,46E-05;0,340543105;399,5671935;47,91231981;0,001574893;2,235542827;1,531092476;0;outlier
30/06/2023;15:21:34;1;BQ1;cooled;1;y;a;0,004214488;14,05648947;393,694;305,2331351;0,293861803;2,416472579;1,468309887;130,1002581;
30/06/2023;15:25:17;1;BQ1;cooled;1;y;a;0,004312645;14,7657478;393,4103871;303,096758;0,301869055;2,410943634;1,46466001;124,0331613;
30/06/2023;15:25:49;1;BQ1;cooled;1;y;a;0,004272044;14,97880532;393,3376452;300,9541165;0,298463541;2,419326663;1,466298909;120,4203226;
30/06/2023;15:41:57;1;BQ1;cooled;2;a;a;0,001309648;8,959719712;396,2104;202,9709347;0,078391426;2,428081233;1,644092067;275,8862;
30/06/2023;15:43:11;1;BQ1;cooled;2;a;a;0,001602279;9,11189071;396,0988;235,1687959;0,097083458;2,439512635;1,629641995;206,6194667;
30/06/2023;15:44:16;1;BQ1;cooled;2;a;a;0,001503283;9,371570792;396,0187419;219,1004409;0,090200283;2,437571785;1,643580089;269,0565484;
30/06/2023;15:58:25;1;BQ2;cooled;1;aa;aa;0,001922198;9,680458807;395,8234333;251,5103354;0,116318456;2,458008287;1,636770477;217,9356;
30/06/2023;16:00:09;1;BQ2;cooled;1;aa;aa;0,001947608;9,966812498;395,7069;250,2336536;0,1187189;2,463372553;1,625508899;230,0617667;
30/06/2023;16:01:45;1;BQ2;cooled;2;ab;aa;0,001961685;10,23829656;395,5972258;246,9271045;0,119164265;2,465549626;1,631191633;232,2580645;
30/06/2023;16:22:33;1;BQ2;cooled;2;ab;aa;0,001709166;9,442214637;395,9402;236,5765494;0,101835637;2,463794905;1,657503966;144,1395333;
30/06/2023;16:23:14;1;BQ2;cooled;2;ab;aa;0,001588697;9,666669051;395,8977742;221,8734709;0,094783332;2,477097915;1,65297259;137,1940323;
30/06/2023;16:30:13;1;BQ3;cooled;1;ac;ab;0,000923305;2,430160699;398,8720667;300,0860377;0,044902494;2,161308779;2,012300245;123,6693667;
30/06/2023;16:30:46;1;BQ3;cooled;1;ac;ab;0,000912258;2,729525924;398,7647419;288,0451725;0,044278251;2,169366367;2,015814515;121,5917742;
30/06/2023;16:32:06;1;BQ3;cooled;1;ac;ab;0,000877856;2,690145674;398,7861;286,2819743;0,042822253;2,183886956;2,00506603;121,8681667;
30/06/2023;16:39:26;1;BQ3;cooled;2;ad;ab;0,000959362;3,548116062;398,4199355;267,5634686;0,047644798;2,196918511;1,970939867;231,774129;
30/06/2023;16:40:34;1;BQ3;cooled;2;ad;ab;0,000957366;3,616570401;398,4169032;264,6278433;0,047398336;2,196056656;1,976910769;233,1351613;
30/06/2023;16:43:14;1;BQ3;cooled;2;ad;ab;0,000937581;3,906683532;398,2982667;252,445515;0,046542012;2,188446943;1,971558413;202,5206667;
03/07/2023;16:09:50;1;BQ1;cooled;1;ae;ac;0,000652114;4,087007898;394,7822;243,6663183;0,045816131;2,22538134;1,385592088;446,4948;outlier
03/07/2023;16:10:43;1;BQ1;cooled;1;ae;ac;0,000661131;4,157093577;394,6942;242,1430777;0,046153132;2,228246876;1,394589787;331,8927333;outlier
03/07/2023;16:11:23;1;BQ1;cooled;1;ae;ac;0,000668069;4,195778304;394,596871;242,1791629;0,046629436;2,229798267;1,394825579;434,0972581;outlier
03/07/2023;16:21:46;1;BQ1;cooled;2;af;ac;0,000584608;3,988775733;394,9372903;233,2511243;0,041568242;2,195187173;1,368455023;298,658871;outlier
03/07/2023;16:22:59;1;BQ1;cooled;2;af;ac;0,000553123;4,049447462;394,8602333;221,6214373;0,039223823;2,206175101;1,37142721;414,6811;outlier
03/07/2023;16:24:09;1;BQ1;cooled;2;af;ac;0,000567812;4,115390232;394,7821935;221,5593121;0,039886271;2,206160371;1,384483504;431,9705484;outlier
03/07/2023;16:33:23;1;BQ2;cooled;1;ag;ad;0,000826387;4,001048954;394,8144667;278,7679112;0,059575039;2,207939548;1,354101215;159,8559;
03/07/2023;16:34:27;1;BQ2;cooled;1;ag;ad;0,000836158;3,987948754;394,7727333;280,5335447;0,060396783;2,201745077;1,351703173;89,76108;
03/07/2023;16:34:47;1;BQ2;cooled;1;ag;ad;0,000855655;4,251500456;394,5140667;272,5293618;0,060090078;2,202679286;1,3900433;207,3625333;
03/07/2023;16:49:26;1;BQ3;cooled;1;ah;ae;-2,02E-06;1,343741981;398,3840667;15053,82409;-0,000144998;2,154946516;1,343167425;77,89194;outlier
03/07/2023;16:53:33;1;BQ3;cooled;1;ah;ae;-2,65E-05;1,478191373;398,2602667;1654,304772;-0,001847734;2,14666971;1,386479573;131,9633333;outlier
03/07/2023;16:54:45;1;BQ3;cooled;1;ah;ae;-4,60E-05;1,489470822;398,2378387;1119,067467;-0,003226914;2,166214384;1,376774975;222,0523871;outlier
03/07/2023;17:43:47;1;BQ1;cooled;1;ai;af;0,000829015;8,128740771;389,8615806;173,204641;0,06238109;2,139715515;1,299887613;138,8191613;
03/07/2023;17:46:58;1;BQ1;cooled;1;ai;af;0,000877341;8,210425405;389,7110645;184,8359138;0,06680717;2,126955323;1,286007309;88,24754839;
03/07/2023;17:49:14;1;BQ1;cooled;1;ai;af;0,000883517;8,346101465;389,558;184,4721321;0,067832224;2,122808182;1,275629928;62,88476667;
03/07/2023;18:20:25;1;BQ1;cooled;2;aj;af;0,000840223;8,290706359;389,6813226;170,7506863;0,062950269;2,112119761;1,306511154;148,4241935;
03/07/2023;18:21:03;1;BQ1;cooled;2;aj;af;0,000852617;8,326856936;389,6221333;172,8119802;0,063876971;2,117300657;1,306724665;164,8329667;
03/07/2023;18:22:13;1;BQ1;cooled;2;aj;af;0,000870873;8,39159519;389,5304839;175,8355589;0,065362301;2,126507447;1,304626952;267,6505806;
04/07/2023;10:41:36;1;BC1;control;1;ak;ag;0,001766424;11,22750332;385,3720333;244,9250009;0,137237148;2,109354713;1,283384935;219,6307667;
04/07/2023;10:43:31;1;BC1;control;1;ak;ag;0,00171634;11,31847743;385,425871;241,3424384;0,134533524;2,130556087;1,271295034;143,1714516;
04/07/2023;10:44:43;1;BC1;control;1;ak;ag;0,001701611;11,36009662;385,4249333;239,3733356;0,13308574;2,13018099;1,273806327;316,5438667;
04/07/2023;11:00:11;1;BC1;control;2;al;ag;0,00190588;14,15517332;382,1289333;217,8557487;0,146854352;2,121013978;1,296579471;863,0795;
04/07/2023;11:01:08;1;BC1;control;2;al;ag;0,001867265;14,26866011;382,0422;214,0072998;0,144470789;2,123629996;1,290598494;580,0689333;
04/07/2023;11:02:04;1;BC1;control;2;al;ag;0,001887021;14,28922388;381,9672667;215,3569634;0,146010784;2,130580026;1,290939725;815,9568333;
04/07/2023;11:15:54;1;BC1;control;3;am;ag;0,003471424;12,66993475;383,1799032;301,7896834;0,28501487;2,084179008;1,248868309;230,5194516;
04/07/2023;11:17:30;1;BC1;control;3;am;ag;0,003373178;12,62602481;383,254;301,5399158;0,282158039;2,092902613;1,2251178;102,4342968;
04/07/2023;11:18:47;1;BC1;control;3;am;ag;0,003310374;12,59355262;383,3733871;300,9614851;0,278509962;2,088941149;1,217385234;84,2462;
04/07/2023;11:55:53;1;BC2;control;1;an;ah;0,003087248;14,68525981;380,9514194;276,6760037;0,250679025;2,105173337;1,25502785;122,4384194;
04/07/2023;11:56:44;1;BC2;control;1;an;ah;0,003120402;14,71185598;380,8848065;276,8577035;0,251933313;2,106224331;1,262469371;340,6464194;
04/07/2023;11:57:26;1;BC2;control;1;an;ah;0,003126496;14,6470659;380,8384;277,4459316;0,252505225;2,109267116;1,262085279;355,9780333;
04/07/2023;12:12:56;1;BC2;control;2;ao;ah;0,002636648;11,30981847;385,197129;290,1497763;0,212438451;2,097784428;1,256485887;210,947871;
04/07/2023;12:13:58;1;BC2;control;2;ao;ah;0,00263289;11,29484469;385,2061;290,7185791;0,213458548;2,111895206;1,248831666;533,7817;
04/07/2023;12:15:17;1;BC2;control;2;ao;ah;0,002599661;11,32306166;385,1725667;289,9023922;0,21193168;2,115166993;1,241659463;193,8797;
